Top End Customer Parent Name,Sold To Name,Ship To Name,Product Family,Prod Sub Family,Stwd BizOps PlatformName,Density,OPN,Customer PO (Backlog),Sales Document Type,Sales Document,Sales Document Line Item,Sales Document Schedule Line,Sales Document Created Date,Week,RDD Date,RDD Week,RDD Month,RDD Quarter,First SSD,SSD Date,SSD Week,SSD Month,SSD Quarter,SDD Date,SDD Week,SDD Month,SDD Quarter,TMAD Date,TMAD Week,TMAD Month,TMAD Quarter,CMAD Date,Today CMAD Date,CMAD Week,CMAD Month,CMAD Quarter,Delivery Block Name,Delivery Block Reason,Delivery,Today Delivery,Scheduled Quantity,Today Scheduled Quantity,Unscheduled Quantity,Total Backlog Quantity,Delivery Quantity,Open Delivery Quantity,Staged Delivery Quantity,Unit Price Amount,Total Backlog Amount,Route,Plant,Ship To City,Ship To Country
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811634974,ZOR,3000186964,10,2,2024-07-02,2024W41,2024-10-14,2024W42,2024M10,2024Q4,2025-03-03,2024-10-14,2024W42,2024M10,2024Q4,2024-10-23,2024W43,2024M10,2024Q4,2024-10-03,2024W40,2024M10,2024Q4,2024-10-11,,2024W41,2024M10,2024Q4,,,,,14898,,0,14898,,,,$1200.00,$17877600,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811634974,ZOR,3000186964,15,1,2024-07-02,2024W39,2024-10-07,2024W41,2024M10,2024Q4,,,,,,,,,,2024-09-26,2024W39,2024M09,2024Q3,,,,,,,,,,0,,0,0,0.0,0.0,0.0,$1200.00,$0,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811634974,ZOR,3000186964,15,2,2024-07-02,2024W41,2024-10-07,2024W41,2024M10,2024Q4,2024-11-18,2024-10-14,2024W42,2024M10,2024Q4,2024-10-23,2024W43,2024M10,2024Q4,2024-09-26,2024W39,2024M09,2024Q3,2024-10-11,,2024W41,2024M10,2024Q4,,,,,1200,,0,1200,,,,$1200.00,$1440000,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811635205,ZOR,3000188621,10,1,2024-07-08,2024W38,2024-09-30,2024W40,2024M10,2024Q4,,,,,,,,,,2024-09-19,2024W38,2024M09,2024Q3,,,,,,,,,,0,,0,0,0.0,0.0,0.0,$1200.00,$0,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811635205,ZOR,3000188621,10,2,2024-07-08,2024W39,2024-09-30,2024W40,2024M10,2024Q4,2024-12-16,2024-09-30,2024W40,2024M10,2024Q4,2024-10-09,2024W41,2024M10,2024Q4,2024-09-19,2024W38,2024M09,2024Q3,2024-09-27,,2024W39,2024M09,2024Q3,,,,,6906,,0,6906,,,,$1200.00,$8287200,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811635206,ZOR,3000188622,10,1,2024-07-08,2024W40,2024-10-14,2024W42,2024M10,2024Q4,,,,,,,,,,2024-10-03,2024W40,2024M10,2024Q4,,,,,,,,,,0,,0,0,0.0,0.0,0.0,$1200.00,$0,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811635206,ZOR,3000188622,10,2,2024-07-08,2024W42,2024-10-14,2024W42,2024M10,2024Q4,2025-07-21,2024-10-21,2024W43,2024M10,2024Q4,2024-10-30,2024W44,2024M11,2024Q4,2024-10-03,2024W40,2024M10,2024Q4,2024-10-18,,2024W42,2024M10,2024Q4,,,,,6438,,0,6438,,,,$1200.00,$7725600,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811635206,ZOR,3000188622,15,1,2024-07-08,2024W41,2024-10-21,2024W43,2024M10,2024Q4,,,,,,,,,,2024-10-10,2024W41,2024M10,2024Q4,,,,,,,,,,0,,0,0,0.0,0.0,0.0,$1200.00,$0,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811635206,ZOR,3000188622,15,2,2024-07-08,2024W42,2024-10-21,2024W43,2024M10,2024Q4,2024-11-25,2024-10-21,2024W43,2024M10,2024Q4,2024-10-30,2024W44,2024M11,2024Q4,2024-10-10,2024W41,2024M10,2024Q4,2024-10-18,,2024W42,2024M10,2024Q4,,,,,9660,,0,9660,,,,$1200.00,$11592000,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811635207,ZOR,3000188626,10,1,2024-07-08,2024W42,2024-10-28,2024W44,2024M11,2024Q4,,,,,,,,,,2024-10-17,2024W42,2024M10,2024Q4,,,,,,,,,,0,,0,0,0.0,0.0,0.0,$1200.00,$0,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811635207,ZOR,3000188626,10,2,2024-07-08,2024W44,2024-10-28,2024W44,2024M11,2024Q4,2025-07-21,2024-11-04,2024W45,2024M11,2024Q4,2024-11-13,2024W46,2024M11,2024Q4,2024-10-17,2024W42,2024M10,2024Q4,2024-11-01,,2024W44,2024M11,2024Q4,,,,,5064,,0,5064,,,,$1200.00,$6076800,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811635207,ZOR,3000188626,15,1,2024-07-08,2024W41,2024-10-21,2024W43,2024M10,2024Q4,,,,,,,,,,2024-10-10,2024W41,2024M10,2024Q4,,,,,,,,,,0,,0,0,0.0,0.0,0.0,$1200.00,$0,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811635207,ZOR,3000188626,15,2,2024-07-08,2024W42,2024-10-21,2024W43,2024M10,2024Q4,2024-11-25,2024-10-21,2024W43,2024M10,2024Q4,2024-10-30,2024W44,2024M11,2024Q4,2024-10-10,2024W41,2024M10,2024Q4,2024-10-18,,2024W42,2024M10,2024Q4,,,,,6961,,0,6961,0.0,0.0,0.0,$1200.00,$8353200,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811635207,ZOR,3000188626,15,3,2024-07-08,2024W43,2024-10-21,2024W43,2024M10,2024Q4,2024-11-25,2024-10-28,2024W44,2024M11,2024Q4,2024-11-06,2024W45,2024M11,2024Q4,2024-10-10,2024W41,2024M10,2024Q4,2024-10-25,,2024W43,2024M10,2024Q4,,,,,4079,,0,4079,,,,$1200.00,$4894800,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811635267,ZOR,3000188632,10,1,2024-07-08,2024W44,2024-11-11,2024W46,2024M11,2024Q4,,,,,,,,,,2024-10-30,2024W44,2024M11,2024Q4,,,,,,,,,,0,,0,0,0.0,0.0,0.0,$1200.00,$0,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811635267,ZOR,3000188632,10,2,2024-07-08,2024W46,2024-11-11,2024W46,2024M11,2024Q4,2025-07-28,2024-11-18,2024W47,2024M11,2024Q4,2024-11-27,2024W48,2024M12,2024Q4,2024-10-30,2024W44,2024M11,2024Q4,2024-11-15,,2024W46,2024M11,2024Q4,,,,,8238,,0,8238,,,,$1200.00,$9885600,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811635267,ZOR,3000188632,15,1,2024-07-08,2024W43,2024-11-04,2024W45,2024M11,2024Q4,,,,,,,,,,2024-10-24,2024W43,2024M10,2024Q4,,,,,,,,,,0,,0,0,0.0,0.0,0.0,$1200.00,$0,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811635267,ZOR,3000188632,15,2,2024-07-08,2024W45,2024-11-04,2024W45,2024M11,2024Q4,2024-12-02,2024-11-11,2024W46,2024M11,2024Q4,2024-11-20,2024W47,2024M11,2024Q4,2024-10-24,2024W43,2024M10,2024Q4,2024-11-08,,2024W45,2024M11,2024Q4,,,,,1602,,0,1602,,,,$1200.00,$1922400,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811635268,ZOR,3000188633,10,1,2024-07-08,2024W43,2024-11-04,2024W45,2024M11,2024Q4,,,,,,,,,,2024-10-24,2024W43,2024M10,2024Q4,,,,,,,,,,0,,0,0,0.0,0.0,0.0,$1200.00,$0,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811635268,ZOR,3000188633,10,2,2024-07-08,2024W45,2024-11-04,2024W45,2024M11,2024Q4,2025-07-28,2024-11-11,2024W46,2024M11,2024Q4,2024-11-20,2024W47,2024M11,2024Q4,2024-10-24,2024W43,2024M10,2024Q4,2024-11-08,,2024W45,2024M11,2024Q4,,,,,8215,,0,8215,0.0,0.0,0.0,$1200.00,$9858000,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811635268,ZOR,3000188633,10,3,2024-07-08,2024W46,2024-11-04,2024W45,2024M11,2024Q4,2025-07-28,2024-11-18,2024W47,2024M11,2024Q4,2024-11-27,2024W48,2024M12,2024Q4,2024-10-24,2024W43,2024M10,2024Q4,2024-11-15,,2024W46,2024M11,2024Q4,,,,,1391,,0,1391,,,,$1200.00,$1669200,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811635268,ZOR,3000188633,15,1,2024-07-08,2024W42,2024-10-28,2024W44,2024M11,2024Q4,,,,,,,,,,2024-10-17,2024W42,2024M10,2024Q4,,,,,,,,,,0,,0,0,0.0,0.0,0.0,$1200.00,$0,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811635268,ZOR,3000188633,15,2,2024-07-08,2024W45,2024-10-28,2024W44,2024M11,2024Q4,2024-10-21,2024-11-11,2024W46,2024M11,2024Q4,2024-11-20,2024W47,2024M11,2024Q4,2024-10-17,2024W42,2024M10,2024Q4,2024-11-08,,2024W45,2024M11,2024Q4,,,,,6498,,0,6498,,,,$1200.00,$7797600,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811635269,ZOR,3000188634,10,1,2024-07-08,2024W45,2024-11-18,2024W47,2024M11,2024Q4,,,,,,,,,,2024-11-07,2024W45,2024M11,2024Q4,,,,,,,,,,0,,0,0,0.0,0.0,0.0,$1200.00,$0,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811635269,ZOR,3000188634,10,2,2024-07-08,2024W46,2024-11-18,2024W47,2024M11,2024Q4,2025-07-28,2024-11-18,2024W47,2024M11,2024Q4,2024-11-27,2024W48,2024M12,2024Q4,2024-11-07,2024W45,2024M11,2024Q4,2024-11-15,,2024W46,2024M11,2024Q4,,,,,10050,,0,10050,,,,$1200.00,$12060000,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811635269,ZOR,3000188634,15,1,2024-07-08,2024W47,2024-12-02,2024W49,2024M12,2024Q4,,,,,,,,,,2024-11-21,2024W47,2024M11,2024Q4,,,,,,,,,,0,,0,0,0.0,0.0,0.0,$1200.00,$0,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811635269,ZOR,3000188634,15,2,2024-07-08,2024W47,2024-12-02,2024W49,2024M12,2024Q4,2024-12-30,2024-11-25,2024W48,2024M12,2024Q4,2024-12-04,2024W49,2024M12,2024Q4,2024-11-21,2024W47,2024M11,2024Q4,2024-11-22,,2024W47,2024M11,2024Q4,,,,,5058,,0,5058,,,,$1200.00,$6069600,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811635269,ZOR,3000188634,20,1,2024-07-08,2024W44,2024-11-11,2024W46,2024M11,2024Q4,,,,,,,,,,2024-10-30,2024W44,2024M11,2024Q4,,,,,,,,,,0,,0,0,0.0,0.0,0.0,$1200.00,$0,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811635269,ZOR,3000188634,20,2,2024-07-08,2024W46,2024-11-11,2024W46,2024M11,2024Q4,2024-12-09,2024-11-18,2024W47,2024M11,2024Q4,2024-11-27,2024W48,2024M12,2024Q4,2024-10-30,2024W44,2024M11,2024Q4,2024-11-15,,2024W46,2024M11,2024Q4,,,,,990,,0,990,,,,$1200.00,$1188000,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811635270,ZOR,3000188638,10,1,2024-07-08,2024W46,2024-11-25,2024W48,2024M12,2024Q4,,,,,,,,,,2024-11-14,2024W46,2024M11,2024Q4,,,,,,,,,,0,,0,0,0.0,0.0,0.0,$1200.00,$0,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811635270,ZOR,3000188638,10,2,2024-07-08,2024W47,2024-11-25,2024W48,2024M12,2024Q4,2025-07-28,2024-11-25,2024W48,2024M12,2024Q4,2024-12-04,2024W49,2024M12,2024Q4,2024-11-14,2024W46,2024M11,2024Q4,2024-11-22,,2024W47,2024M11,2024Q4,,,,,16098,,0,16098,,,,$1200.00,$19317600,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811635271,ZOR,3000188639,10,1,2024-07-08,2024W47,2024-12-02,2024W49,2024M12,2024Q4,,,,,,,,,,2024-11-21,2024W47,2024M11,2024Q4,,,,,,,,,,0,,0,0,0.0,0.0,0.0,$1200.00,$0,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811635271,ZOR,3000188639,10,2,2024-07-08,2024W47,2024-12-02,2024W49,2024M12,2024Q4,2025-07-28,2024-11-25,2024W48,2024M12,2024Q4,2024-12-04,2024W49,2024M12,2024Q4,2024-11-21,2024W47,2024M11,2024Q4,2024-11-22,,2024W47,2024M11,2024Q4,,,,,7200,,0,7200,,,,$1200.00,$8640000,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811635271,ZOR,3000188639,15,1,2024-07-08,2024W47,2024-12-02,2024W49,2024M12,2024Q4,,,,,,,,,,2024-11-21,2024W47,2024M11,2024Q4,,,,,,,,,,0,,0,0,0.0,0.0,0.0,$1200.00,$0,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811635271,ZOR,3000188639,15,2,2024-07-08,2024W47,2024-12-02,2024W49,2024M12,2024Q4,2024-12-30,2024-11-25,2024W48,2024M12,2024Q4,2024-12-04,2024W49,2024M12,2024Q4,2024-11-21,2024W47,2024M11,2024Q4,2024-11-22,,2024W47,2024M11,2024Q4,,,,,8904,,0,8904,,,,$1200.00,$10684800,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811635272,ZOR,3000188640,10,1,2024-07-08,2024W49,2024-12-16,2024W51,2024M12,2024Q4,2025-07-28,2024-12-07,2024W49,2024M12,2024Q4,2024-12-16,2024W51,2024M12,2024Q4,2024-12-05,2024W49,2024M12,2024Q4,2024-12-05,,2024W49,2024M12,2024Q4,,,,,10002,,0,10002,,,,$1200.00,$12002400,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811635272,ZOR,3000188640,15,1,2024-07-08,2024W48,2024-12-09,2024W50,2024M12,2024Q4,,,,,,,,,,2024-11-28,2024W48,2024M12,2024Q4,,,,,,,,,,0,,0,0,0.0,0.0,0.0,$1200.00,$0,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811635272,ZOR,3000188640,15,2,2024-07-08,2024W48,2024-12-09,2024W50,2024M12,2024Q4,2024-12-30,2024-12-02,2024W49,2024M12,2024Q4,2024-12-11,2024W50,2024M12,2024Q4,2024-11-28,2024W48,2024M12,2024Q4,2024-11-29,,2024W48,2024M12,2024Q4,,,,,6096,,0,6096,,,,$1200.00,$7315200,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811635273,ZOR,3000188655,10,1,2024-07-08,2024W50,2024-12-23,2024W52,2024M12,2024Q4,2025-07-28,2024-12-14,2024W50,2024M12,2024Q4,2024-12-23,2024W52,2024M12,2024Q4,2024-12-12,2024W50,2024M12,2024Q4,2024-12-12,,2024W50,2024M12,2024Q4,,,,,13398,,0,13398,,,,$1200.00,$16077600,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811635273,ZOR,3000188655,15,1,2024-07-08,2024W49,2024-12-16,2024W51,2024M12,2024Q4,2024-12-30,2024-12-07,2024W49,2024M12,2024Q4,2024-12-16,2024W51,2024M12,2024Q4,2024-12-05,2024W49,2024M12,2024Q4,2024-12-05,,2024W49,2024M12,2024Q4,,,,,2700,,0,2700,,,,$1200.00,$3240000,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811635274,ZOR,3000188656,10,1,2024-07-08,2024W51,2024-12-30,2025W01,2025M01,2025Q1,2025-07-28,2024-12-21,2024W51,2024M12,2024Q4,2024-12-30,2025W01,2025M01,2025Q1,2024-12-19,2024W51,2024M12,2024Q4,2024-12-19,,2024W51,2024M12,2024Q4,,,,,10812,,0,10812,,,,$1200.00,$12974400,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811635275,ZOR,3000188657,10,1,2024-07-08,2024W51,2024-12-30,2025W01,2025M01,2025Q1,2025-07-28,2024-12-21,2024W51,2024M12,2024Q4,2024-12-30,2025W01,2025M01,2025Q1,2024-12-19,2024W51,2024M12,2024Q4,2024-12-19,,2024W51,2024M12,2024Q4,,,,,10212,,0,10212,,,,$1200.00,$12254400,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811635446,ZOR,3000193440,5,1,2024-07-23,2024W52,2025-01-06,2025W02,2025M01,2025Q1,2024-12-30,2024-12-28,2024W52,2024M12,2024Q4,2025-01-06,2025W02,2025M01,2025Q1,2024-12-26,2024W52,2024M12,2024Q4,2024-12-26,,2024W52,2024M12,2024Q4,,,,,1428,,0,1428,,,,$1200.00,$1713600,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811635447,ZOR,3000193441,5,1,2024-07-23,2025W01,2025-01-13,2025W03,2025M01,2025Q1,,,,,,,,,,2025-01-02,2025W01,2025M01,2025Q1,,,,,,,,,,0,,0,0,0.0,0.0,0.0,$1200.00,$0,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811635447,ZOR,3000193441,5,2,2024-07-23,2025W06,2025-01-13,2025W03,2025M01,2025Q1,2025-01-04,2025-02-10,2025W07,2025M02,2025Q1,2025-02-19,2025W08,2025M02,2025Q1,2025-01-02,2025W01,2025M01,2025Q1,2025-02-07,,2025W06,2025M02,2025Q1,,,,,1982,,0,1982,0.0,0.0,0.0,$1200.00,$2378400,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811635447,ZOR,3000193441,5,3,2024-07-23,2025W07,2025-01-13,2025W03,2025M01,2025Q1,2025-01-04,2025-02-17,2025W08,2025M02,2025Q1,2025-02-26,2025W09,2025M03,2025Q1,2025-01-02,2025W01,2025M01,2025Q1,2025-02-14,,2025W07,2025M02,2025Q1,,,,,7692,,0,7692,0.0,0.0,0.0,$1200.00,$9230400,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811635447,ZOR,3000193441,5,4,2024-07-23,2025W08,2025-01-13,2025W03,2025M01,2025Q1,2025-01-06,2025-02-24,2025W09,2025M03,2025Q1,2025-03-05,2025W10,2025M03,2025Q1,2025-01-02,2025W01,2025M01,2025Q1,2025-02-21,,2025W08,2025M02,2025Q1,,,,,1132,,0,1132,,,,$1200.00,$1358400,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811635448,ZOR,3000193442,5,1,2024-07-23,2025W02,2025-01-20,2025W04,2025M01,2025Q1,,,,,,,,,,2025-01-09,2025W02,2025M01,2025Q1,,,,,,,,,,0,,0,0,0.0,0.0,0.0,$1200.00,$0,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811635448,ZOR,3000193442,5,2,2024-07-23,2025W09,2025-01-20,2025W04,2025M01,2025Q1,2025-01-11,2025-03-03,2025W10,2025M03,2025Q1,2025-03-12,2025W11,2025M03,2025Q1,2025-01-09,2025W02,2025M01,2025Q1,2025-02-28,,2025W09,2025M03,2025Q1,,,,,3404,,0,3404,0.0,0.0,0.0,$1200.00,$4084800,PENNA2,5PEN,Fremont,US
"META PLATFORMS TECHNOLOGIES, LLC",QUANTA COMPUTER INC.,"QCH, INC., A NEVADA CORPORATION C/O",STONES,STONES_DENSE,BERGAMO,88.0,100-000001199,7811635448,ZOR,3000193442,5,3,2024-07-23,2025W10,2025-01-20,2025W04,2025M01,2025Q1,2025-01-11,2025-03-10,2025W11,2025M03,2025Q1,2025-03-19,2025W12,2025M03,2025Q1,2025-01-09,2025W02,2025M01,2025Q1,2025-03-07,,2025W10,2025M03,2025Q1,,,,,7222,,0,7222,,,,$1200.00,$8666400,PENNA2,5PEN,Fremont,US
